,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y_temp
32905,49.0,blue-collar,married,secondary,no,2159.0,no,no,cellular,17.0,apr,771.0,1.0,-1.0,0.0,unknown,no
32906,31.0,technician,single,secondary,no,102.0,yes,no,telephone,17.0,apr,460.0,2.0,345.0,2.0,failure,no
32907,50.0,blue-collar,married,unknown,no,1389.0,yes,no,cellular,17.0,apr,300.0,3.0,302.0,3.0,failure,no
32908,28.0,blue-collar,single,secondary,no,1106.0,yes,no,cellular,17.0,apr,73.0,2.0,-1.0,0.0,unknown,no
32909,41.0,blue-collar,divorced,secondary,no,927.0,yes,no,cellular,17.0,apr,239.0,2.0,148.0,2.0,failure,no
32910,43.0,management,married,tertiary,no,175.0,yes,no,cellular,17.0,apr,129.0,4.0,337.0,1.0,other,no
32911,47.0,services,divorced,primary,no,91.0,yes,no,cellular,17.0,apr,473.0,2.0,339.0,1.0,failure,no
32912,29.0,admin.,single,secondary,no,3432.0,yes,no,cellular,17.0,apr,139.0,2.0,-1.0,0.0,unknown,no
32913,35.0,management,single,tertiary,no,633.0,yes,no,cellular,17.0,apr,128.0,3.0,-1.0,0.0,unknown,no
32914,32.0,blue-collar,married,primary,no,-56.0,yes,yes,cellular,17.0,apr,405.0,2.0,305.0,20.0,other,no
32915,42.0,blue-collar,married,secondary,no,705.0,yes,no,cellular,17.0,apr,52.0,2.0,-1.0,0.0,unknown,no
32916,36.0,blue-collar,divorced,secondary,no,313.0,yes,yes,cellular,17.0,apr,264.0,2.0,-1.0,0.0,unknown,no
32917,37.0,blue-collar,divorced,secondary,no,752.0,yes,no,cellular,17.0,apr,153.0,3.0,-1.0,0.0,unknown,no
32918,31.0,blue-collar,single,secondary,no,144.0,yes,no,cellular,17.0,apr,370.0,3.0,-1.0,0.0,unknown,no
32919,40.0,blue-collar,married,secondary,no,679.0,yes,no,cellular,17.0,apr,642.0,2.0,304.0,1.0,failure,no
32920,32.0,self-employed,divorced,primary,no,0.0,yes,no,cellular,17.0,apr,232.0,2.0,-1.0,0.0,unknown,no
32921,47.0,management,married,secondary,no,407.0,yes,no,cellular,17.0,apr,145.0,3.0,-1.0,0.0,unknown,no
32922,29.0,technician,single,secondary,no,674.0,no,no,cellular,17.0,apr,170.0,5.0,-1.0,0.0,unknown,yes
32923,36.0,services,married,secondary,no,526.0,yes,no,cellular,17.0,apr,333.0,2.0,324.0,1.0,other,no
32924,43.0,technician,divorced,secondary,no,773.0,yes,no,cellular,17.0,apr,398.0,2.0,-1.0,0.0,unknown,no
32925,50.0,technician,divorced,secondary,no,148.0,yes,no,cellular,17.0,apr,413.0,2.0,-1.0,0.0,unknown,no
32926,31.0,services,single,secondary,no,603.0,yes,yes,cellular,17.0,apr,185.0,2.0,319.0,2.0,failure,no
32927,35.0,blue-collar,married,secondary,no,603.0,yes,no,cellular,17.0,apr,474.0,2.0,-1.0,0.0,unknown,no
32928,31.0,blue-collar,single,secondary,no,1207.0,yes,no,cellular,17.0,apr,163.0,2.0,-1.0,0.0,unknown,no
32929,37.0,management,married,tertiary,no,860.0,yes,no,cellular,17.0,apr,818.0,2.0,332.0,15.0,failure,no
32930,34.0,blue-collar,married,primary,no,170.0,yes,yes,telephone,17.0,apr,599.0,4.0,275.0,7.0,other,no
32931,44.0,blue-collar,married,secondary,no,797.0,yes,no,cellular,17.0,apr,246.0,2.0,-1.0,0.0,unknown,no
32932,38.0,management,single,tertiary,no,4082.0,yes,no,cellular,17.0,apr,322.0,2.0,-1.0,0.0,unknown,no
32933,25.0,self-employed,single,tertiary,no,1294.0,no,no,cellular,17.0,apr,95.0,4.0,-1.0,0.0,unknown,no
32934,37.0,blue-collar,married,primary,no,1796.0,yes,yes,cellular,17.0,apr,232.0,2.0,-1.0,0.0,unknown,no
32935,28.0,services,single,secondary,no,230.0,yes,yes,cellular,17.0,apr,181.0,2.0,-1.0,0.0,unknown,no
32936,34.0,blue-collar,married,tertiary,no,551.0,yes,no,cellular,17.0,apr,115.0,2.0,315.0,11.0,other,no
32937,32.0,technician,single,secondary,no,28.0,yes,no,cellular,17.0,apr,598.0,1.0,150.0,1.0,failure,no
32938,27.0,management,single,tertiary,no,2821.0,yes,no,cellular,17.0,apr,186.0,2.0,-1.0,0.0,unknown,no
32939,53.0,management,married,tertiary,no,2124.0,yes,no,cellular,17.0,apr,121.0,2.0,344.0,2.0,failure,no
32940,35.0,admin.,married,secondary,no,3487.0,yes,no,cellular,17.0,apr,323.0,2.0,319.0,1.0,failure,no
32941,43.0,management,married,tertiary,no,9261.0,yes,no,cellular,17.0,apr,273.0,2.0,254.0,2.0,failure,no
32942,34.0,technician,married,tertiary,no,1806.0,yes,no,cellular,17.0,apr,160.0,2.0,-1.0,0.0,unknown,no
32943,42.0,housemaid,single,secondary,no,284.0,yes,no,cellular,17.0,apr,134.0,3.0,-1.0,0.0,unknown,no
32944,46.0,services,divorced,primary,no,3854.0,yes,no,cellular,17.0,apr,541.0,2.0,150.0,4.0,other,no
32945,39.0,technician,married,primary,no,2118.0,yes,no,cellular,17.0,apr,266.0,2.0,-1.0,0.0,unknown,no
32946,33.0,management,married,tertiary,no,0.0,yes,no,cellular,17.0,apr,378.0,1.0,-1.0,0.0,unknown,yes
32947,35.0,management,married,tertiary,no,451.0,yes,no,cellular,17.0,apr,220.0,6.0,-1.0,0.0,unknown,no
32948,37.0,blue-collar,married,primary,no,152.0,yes,no,cellular,17.0,apr,252.0,2.0,-1.0,0.0,unknown,no
32949,53.0,services,divorced,primary,no,778.0,yes,no,cellular,17.0,apr,221.0,2.0,-1.0,0.0,unknown,no
32950,53.0,admin.,divorced,secondary,no,-163.0,yes,no,cellular,17.0,apr,344.0,2.0,343.0,2.0,other,no
32951,26.0,blue-collar,married,secondary,no,647.0,yes,no,cellular,17.0,apr,357.0,2.0,331.0,1.0,other,no
32952,57.0,housemaid,married,tertiary,no,2326.0,no,no,cellular,17.0,apr,378.0,1.0,-1.0,0.0,unknown,yes
32953,32.0,technician,married,secondary,no,4887.0,yes,no,cellular,17.0,apr,246.0,3.0,-1.0,0.0,unknown,no
32954,27.0,blue-collar,married,secondary,no,872.0,yes,no,cellular,17.0,apr,1130.0,3.0,-1.0,0.0,unknown,no
32955,34.0,technician,married,secondary,no,260.0,yes,no,cellular,17.0,apr,20.0,2.0,238.0,2.0,failure,no
32956,49.0,blue-collar,married,secondary,no,1127.0,yes,yes,cellular,17.0,apr,162.0,2.0,281.0,1.0,failure,no
32957,40.0,technician,married,secondary,no,96.0,yes,yes,cellular,17.0,apr,276.0,2.0,326.0,2.0,failure,no
32958,29.0,blue-collar,single,secondary,no,1446.0,yes,no,cellular,17.0,apr,88.0,3.0,-1.0,0.0,unknown,no
32959,41.0,self-employed,married,secondary,no,323.0,yes,no,cellular,17.0,apr,949.0,2.0,254.0,6.0,other,yes
32960,34.0,management,single,tertiary,no,-444.0,yes,yes,cellular,17.0,apr,129.0,2.0,148.0,4.0,other,no
32961,35.0,blue-collar,married,primary,no,443.0,yes,no,cellular,17.0,apr,185.0,2.0,316.0,3.0,other,no
32962,70.0,retired,married,secondary,no,1024.0,no,no,cellular,17.0,apr,278.0,1.0,-1.0,0.0,unknown,no
32963,29.0,services,single,secondary,no,229.0,yes,no,cellular,17.0,apr,273.0,2.0,343.0,1.0,failure,no
32964,27.0,unemployed,married,secondary,no,724.0,yes,yes,cellular,17.0,apr,200.0,3.0,-1.0,0.0,unknown,no
32965,53.0,technician,divorced,secondary,no,281.0,yes,no,cellular,17.0,apr,171.0,2.0,337.0,9.0,other,no
32966,39.0,blue-collar,married,secondary,no,284.0,yes,yes,cellular,17.0,apr,1426.0,2.0,318.0,6.0,failure,no
32967,40.0,blue-collar,married,primary,no,119.0,yes,no,cellular,17.0,apr,795.0,3.0,147.0,2.0,failure,no
32968,31.0,blue-collar,married,primary,no,55.0,yes,yes,cellular,17.0,apr,340.0,2.0,-1.0,0.0,unknown,no
32969,31.0,blue-collar,married,secondary,no,505.0,yes,no,cellular,17.0,apr,218.0,4.0,329.0,2.0,other,no
32970,39.0,services,married,secondary,no,946.0,yes,no,cellular,17.0,apr,295.0,2.0,-1.0,0.0,unknown,no
32971,47.0,blue-collar,divorced,secondary,no,3823.0,yes,yes,cellular,17.0,apr,647.0,2.0,-1.0,0.0,unknown,no
32972,35.0,management,single,tertiary,no,620.0,yes,no,cellular,17.0,apr,57.0,2.0,-1.0,0.0,unknown,no
32973,33.0,services,married,secondary,no,90.0,yes,no,cellular,17.0,apr,170.0,2.0,263.0,2.0,failure,no
32974,51.0,blue-collar,married,primary,no,216.0,yes,no,cellular,17.0,apr,666.0,3.0,274.0,3.0,failure,no
32975,39.0,services,married,secondary,no,247.0,yes,no,cellular,17.0,apr,244.0,2.0,-1.0,0.0,unknown,no
32976,57.0,blue-collar,married,secondary,no,621.0,yes,no,cellular,17.0,apr,778.0,3.0,-1.0,0.0,unknown,no
32977,50.0,blue-collar,married,primary,no,12519.0,yes,no,cellular,17.0,apr,146.0,2.0,147.0,4.0,success,no
32978,38.0,blue-collar,married,secondary,no,566.0,yes,yes,telephone,17.0,apr,318.0,2.0,332.0,6.0,other,no
32979,33.0,admin.,single,secondary,no,745.0,yes,no,cellular,17.0,apr,278.0,2.0,333.0,1.0,other,no
32980,42.0,blue-collar,married,primary,no,875.0,yes,no,cellular,17.0,apr,426.0,5.0,148.0,1.0,failure,no
32981,24.0,blue-collar,married,secondary,no,204.0,yes,yes,cellular,17.0,apr,229.0,3.0,-1.0,0.0,unknown,no
32982,40.0,management,married,secondary,no,643.0,yes,no,cellular,17.0,apr,74.0,2.0,256.0,1.0,failure,no
32983,36.0,technician,single,tertiary,no,3241.0,yes,yes,cellular,17.0,apr,1184.0,2.0,-1.0,0.0,unknown,no
32984,32.0,blue-collar,married,primary,no,77.0,yes,no,cellular,17.0,apr,464.0,2.0,-1.0,0.0,unknown,no
32985,31.0,technician,married,secondary,no,310.0,yes,no,cellular,17.0,apr,334.0,2.0,240.0,2.0,failure,no
32986,30.0,blue-collar,single,secondary,no,103.0,yes,no,cellular,17.0,apr,2053.0,2.0,317.0,1.0,other,no
32987,38.0,admin.,married,secondary,no,326.0,yes,no,cellular,17.0,apr,69.0,2.0,-1.0,0.0,unknown,no
32988,54.0,management,married,primary,no,630.0,yes,no,cellular,17.0,apr,99.0,2.0,-1.0,0.0,unknown,no
32989,36.0,admin.,married,tertiary,no,157.0,yes,no,cellular,17.0,apr,277.0,2.0,-1.0,0.0,unknown,no
32990,30.0,services,single,secondary,no,-172.0,yes,yes,cellular,17.0,apr,282.0,4.0,329.0,2.0,other,no
32991,48.0,blue-collar,married,primary,no,551.0,yes,yes,cellular,17.0,apr,1064.0,3.0,303.0,5.0,failure,no
32992,32.0,blue-collar,married,secondary,no,298.0,yes,no,cellular,17.0,apr,163.0,2.0,323.0,7.0,failure,no
32993,29.0,blue-collar,married,secondary,no,577.0,yes,no,telephone,17.0,apr,501.0,3.0,331.0,10.0,other,no
32994,32.0,housemaid,married,secondary,no,30.0,yes,no,cellular,17.0,apr,245.0,5.0,-1.0,0.0,unknown,no
32995,35.0,blue-collar,married,secondary,no,913.0,yes,no,cellular,17.0,apr,738.0,2.0,-1.0,0.0,unknown,no
32996,31.0,blue-collar,married,secondary,no,604.0,yes,no,cellular,17.0,apr,99.0,2.0,150.0,2.0,failure,no
32997,36.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,17.0,apr,87.0,2.0,322.0,4.0,failure,no
32998,38.0,self-employed,married,secondary,no,-17.0,yes,no,cellular,17.0,apr,110.0,3.0,326.0,1.0,other,no
32999,38.0,admin.,married,tertiary,no,69.0,no,no,cellular,17.0,apr,140.0,2.0,-1.0,0.0,unknown,no
33000,35.0,management,single,tertiary,no,1045.0,yes,no,cellular,17.0,apr,204.0,5.0,-1.0,0.0,unknown,no
33001,35.0,blue-collar,married,primary,no,373.0,no,no,cellular,17.0,apr,335.0,2.0,-1.0,0.0,unknown,no
33002,37.0,services,divorced,primary,no,260.0,yes,no,cellular,17.0,apr,446.0,2.0,-1.0,0.0,unknown,no
33003,45.0,blue-collar,married,unknown,no,349.0,yes,no,cellular,17.0,apr,179.0,2.0,336.0,2.0,other,no
33004,36.0,management,married,tertiary,no,549.0,yes,no,cellular,17.0,apr,151.0,4.0,150.0,2.0,failure,no
33005,47.0,management,married,tertiary,no,6637.0,yes,no,cellular,17.0,apr,174.0,2.0,-1.0,0.0,unknown,no
33006,35.0,services,married,unknown,no,1935.0,yes,no,cellular,17.0,apr,97.0,2.0,318.0,2.0,other,no
33007,34.0,admin.,single,secondary,no,846.0,yes,no,cellular,17.0,apr,758.0,2.0,-1.0,0.0,unknown,no
33008,31.0,technician,single,secondary,no,579.0,yes,yes,cellular,17.0,apr,469.0,3.0,322.0,15.0,other,no
33009,36.0,blue-collar,married,secondary,no,1949.0,yes,no,cellular,17.0,apr,48.0,2.0,319.0,3.0,failure,no
33010,36.0,blue-collar,married,secondary,no,928.0,no,no,cellular,17.0,apr,224.0,3.0,-1.0,0.0,unknown,no
33011,46.0,blue-collar,married,secondary,no,961.0,yes,no,telephone,17.0,apr,48.0,2.0,-1.0,0.0,unknown,no
33012,35.0,technician,single,secondary,no,362.0,yes,no,cellular,17.0,apr,54.0,2.0,-1.0,0.0,unknown,no
33013,23.0,technician,single,secondary,no,28.0,yes,no,cellular,17.0,apr,183.0,3.0,325.0,2.0,failure,no
33014,40.0,technician,married,secondary,no,1270.0,no,no,cellular,17.0,apr,342.0,2.0,-1.0,0.0,unknown,no
33015,51.0,blue-collar,married,secondary,no,1329.0,yes,yes,telephone,17.0,apr,150.0,2.0,287.0,2.0,failure,no
33016,28.0,services,married,secondary,no,-112.0,yes,yes,cellular,17.0,apr,73.0,2.0,-1.0,0.0,unknown,no
33017,74.0,retired,married,secondary,no,921.0,no,no,telephone,17.0,apr,394.0,2.0,-1.0,0.0,unknown,yes
33018,32.0,admin.,married,secondary,no,923.0,yes,no,cellular,17.0,apr,819.0,4.0,-1.0,0.0,unknown,no
33019,35.0,blue-collar,married,secondary,no,1207.0,yes,no,cellular,17.0,apr,694.0,2.0,331.0,1.0,success,no
33020,42.0,blue-collar,married,primary,no,1673.0,yes,no,cellular,17.0,apr,636.0,3.0,-1.0,0.0,unknown,yes
33021,30.0,blue-collar,single,secondary,no,1012.0,yes,no,cellular,17.0,apr,22.0,3.0,329.0,1.0,failure,no
33022,40.0,admin.,married,secondary,no,1060.0,yes,no,cellular,17.0,apr,14.0,3.0,-1.0,0.0,unknown,no
33023,50.0,blue-collar,married,primary,no,104.0,yes,no,cellular,17.0,apr,317.0,3.0,324.0,2.0,other,no
33024,53.0,technician,married,secondary,no,5303.0,yes,no,telephone,17.0,apr,320.0,3.0,180.0,1.0,success,yes
33025,56.0,blue-collar,married,secondary,no,1686.0,no,no,telephone,17.0,apr,100.0,2.0,-1.0,0.0,unknown,no
33026,26.0,admin.,single,secondary,no,1375.0,yes,no,cellular,17.0,apr,238.0,2.0,-1.0,0.0,unknown,no
33027,29.0,blue-collar,married,primary,no,459.0,yes,yes,cellular,17.0,apr,202.0,3.0,318.0,1.0,failure,no
33028,33.0,technician,single,tertiary,no,1190.0,yes,no,cellular,17.0,apr,50.0,2.0,252.0,4.0,failure,no
33029,34.0,blue-collar,married,secondary,no,3186.0,yes,no,cellular,17.0,apr,321.0,2.0,-1.0,0.0,unknown,no
33030,40.0,management,married,tertiary,no,640.0,yes,no,cellular,17.0,apr,202.0,2.0,-1.0,0.0,unknown,no
33031,42.0,blue-collar,married,primary,no,2003.0,yes,no,cellular,17.0,apr,177.0,3.0,-1.0,0.0,unknown,no
33032,32.0,admin.,single,secondary,no,620.0,no,no,cellular,17.0,apr,211.0,2.0,343.0,3.0,failure,no
33033,37.0,technician,single,tertiary,no,6889.0,yes,no,cellular,17.0,apr,108.0,2.0,147.0,1.0,failure,no
33034,46.0,services,divorced,secondary,no,864.0,yes,no,cellular,17.0,apr,225.0,3.0,150.0,7.0,failure,no
33035,35.0,entrepreneur,single,tertiary,no,1295.0,yes,no,cellular,17.0,apr,952.0,2.0,73.0,1.0,failure,no
33036,47.0,blue-collar,married,secondary,no,1388.0,yes,no,cellular,17.0,apr,119.0,2.0,-1.0,0.0,unknown,no
33037,44.0,blue-collar,married,primary,no,-93.0,yes,no,cellular,17.0,apr,829.0,3.0,326.0,2.0,failure,no
33038,32.0,blue-collar,married,primary,no,1504.0,yes,no,cellular,17.0,apr,131.0,2.0,-1.0,0.0,unknown,no
33039,42.0,admin.,divorced,tertiary,no,6.0,yes,yes,cellular,17.0,apr,403.0,4.0,-1.0,0.0,unknown,no
33040,23.0,admin.,single,secondary,no,0.0,yes,no,cellular,17.0,apr,171.0,2.0,-1.0,0.0,unknown,no
33041,47.0,blue-collar,married,secondary,no,1203.0,yes,no,cellular,17.0,apr,239.0,2.0,-1.0,0.0,unknown,no
33042,39.0,admin.,married,secondary,no,456.0,yes,no,cellular,17.0,apr,193.0,3.0,-1.0,0.0,unknown,no
33043,38.0,admin.,married,secondary,no,0.0,yes,yes,cellular,17.0,apr,547.0,2.0,-1.0,0.0,unknown,yes
33044,33.0,blue-collar,single,secondary,no,476.0,yes,yes,cellular,17.0,apr,544.0,3.0,333.0,2.0,failure,no
33045,41.0,technician,married,secondary,no,4004.0,no,no,cellular,17.0,apr,314.0,2.0,-1.0,0.0,unknown,yes
33046,31.0,technician,single,secondary,no,1970.0,no,no,telephone,17.0,apr,284.0,3.0,-1.0,0.0,unknown,no
33047,46.0,technician,married,secondary,no,6993.0,yes,no,cellular,17.0,apr,326.0,3.0,148.0,1.0,success,no
33048,37.0,admin.,married,secondary,no,6127.0,yes,no,cellular,17.0,apr,1038.0,2.0,-1.0,0.0,unknown,no
33049,36.0,admin.,divorced,primary,no,1127.0,yes,no,cellular,17.0,apr,625.0,3.0,-1.0,0.0,unknown,no
33050,37.0,self-employed,single,primary,no,235.0,yes,no,cellular,17.0,apr,191.0,4.0,323.0,9.0,failure,no
33051,32.0,technician,married,secondary,no,94.0,yes,no,cellular,17.0,apr,1013.0,2.0,-1.0,0.0,unknown,no
33052,49.0,technician,married,unknown,no,1359.0,no,no,cellular,17.0,apr,119.0,3.0,-1.0,0.0,unknown,no
33053,58.0,retired,married,primary,no,1351.0,yes,no,telephone,17.0,apr,392.0,3.0,-1.0,0.0,unknown,no
33054,34.0,services,married,secondary,no,241.0,yes,no,cellular,17.0,apr,1364.0,2.0,147.0,1.0,other,no
33055,46.0,services,married,secondary,no,9077.0,yes,no,cellular,17.0,apr,427.0,2.0,337.0,1.0,failure,no
33056,30.0,admin.,single,secondary,no,613.0,yes,no,cellular,17.0,apr,180.0,2.0,302.0,1.0,failure,no
33057,59.0,management,married,tertiary,no,82.0,yes,no,cellular,17.0,apr,324.0,4.0,-1.0,0.0,unknown,no
33058,40.0,blue-collar,married,primary,no,106.0,yes,no,cellular,17.0,apr,200.0,2.0,-1.0,0.0,unknown,no
33059,31.0,technician,single,secondary,no,538.0,yes,no,cellular,17.0,apr,660.0,3.0,-1.0,0.0,unknown,no
33060,33.0,blue-collar,married,primary,no,-3.0,yes,no,telephone,17.0,apr,114.0,2.0,-1.0,0.0,unknown,no
33061,38.0,blue-collar,single,secondary,no,13156.0,yes,no,cellular,17.0,apr,291.0,4.0,331.0,1.0,failure,no
33062,37.0,blue-collar,single,secondary,no,1127.0,yes,no,cellular,17.0,apr,72.0,2.0,281.0,1.0,failure,no
33063,32.0,services,single,secondary,no,49.0,yes,no,cellular,17.0,apr,184.0,4.0,-1.0,0.0,unknown,no
33064,38.0,management,single,tertiary,no,667.0,yes,no,cellular,17.0,apr,479.0,2.0,-1.0,0.0,unknown,no
33065,56.0,technician,married,secondary,no,378.0,yes,yes,cellular,20.0,apr,12.0,2.0,-1.0,0.0,unknown,no
33066,37.0,housemaid,married,primary,no,94.0,yes,no,cellular,20.0,apr,114.0,2.0,-1.0,0.0,unknown,no
33067,44.0,management,divorced,tertiary,no,213.0,yes,no,cellular,20.0,apr,65.0,2.0,-1.0,0.0,unknown,no
33068,38.0,admin.,married,primary,no,3913.0,yes,no,cellular,20.0,apr,196.0,2.0,315.0,2.0,failure,no
33069,32.0,management,single,tertiary,no,656.0,yes,yes,cellular,20.0,apr,148.0,2.0,-1.0,0.0,unknown,no
33070,26.0,technician,single,secondary,no,181.0,no,no,cellular,20.0,apr,158.0,2.0,-1.0,0.0,unknown,yes
33071,24.0,blue-collar,single,secondary,no,-424.0,yes,no,cellular,20.0,apr,10.0,6.0,-1.0,0.0,unknown,no
33072,21.0,blue-collar,single,secondary,no,1385.0,yes,no,cellular,20.0,apr,12.0,5.0,-1.0,0.0,unknown,no
33073,36.0,blue-collar,married,secondary,no,1589.0,yes,no,cellular,20.0,apr,345.0,2.0,341.0,6.0,other,no
33074,32.0,admin.,married,secondary,no,413.0,yes,no,cellular,20.0,apr,95.0,3.0,341.0,2.0,failure,no
33075,35.0,self-employed,single,tertiary,no,329.0,yes,no,cellular,20.0,apr,19.0,7.0,-1.0,0.0,unknown,no
33076,30.0,management,single,tertiary,no,638.0,yes,no,cellular,20.0,apr,483.0,2.0,291.0,6.0,other,no
33077,28.0,blue-collar,married,secondary,no,1843.0,yes,no,cellular,20.0,apr,415.0,2.0,-1.0,0.0,unknown,no
33078,37.0,blue-collar,married,secondary,no,16727.0,yes,no,cellular,20.0,apr,152.0,2.0,-1.0,0.0,unknown,no
33079,50.0,admin.,married,secondary,no,663.0,yes,no,cellular,20.0,apr,630.0,3.0,-1.0,0.0,unknown,no
33080,22.0,student,single,secondary,no,3982.0,no,no,cellular,20.0,apr,206.0,1.0,-1.0,0.0,unknown,yes
33081,45.0,blue-collar,married,secondary,no,-258.0,yes,no,telephone,20.0,apr,384.0,5.0,-1.0,0.0,unknown,no
33082,33.0,blue-collar,married,secondary,no,1722.0,yes,no,cellular,20.0,apr,7.0,7.0,-1.0,0.0,unknown,no
33083,39.0,management,single,tertiary,no,1340.0,yes,no,cellular,20.0,apr,287.0,3.0,-1.0,0.0,unknown,no
33084,50.0,blue-collar,married,primary,no,4121.0,yes,yes,cellular,20.0,apr,184.0,2.0,151.0,1.0,failure,no
33085,32.0,services,single,secondary,no,659.0,yes,no,cellular,20.0,apr,12.0,6.0,-1.0,0.0,unknown,no
33086,52.0,technician,married,secondary,no,386.0,no,no,cellular,20.0,apr,438.0,1.0,-1.0,0.0,unknown,yes
33087,40.0,technician,married,primary,no,284.0,yes,no,cellular,20.0,apr,1332.0,2.0,-1.0,0.0,unknown,yes
33088,42.0,blue-collar,married,unknown,no,732.0,yes,no,telephone,20.0,apr,33.0,1.0,339.0,1.0,failure,no
33089,32.0,admin.,married,secondary,no,20011.0,no,no,cellular,20.0,apr,234.0,1.0,-1.0,0.0,unknown,no
33090,28.0,blue-collar,married,secondary,no,1021.0,yes,no,cellular,20.0,apr,774.0,2.0,326.0,1.0,other,no
33091,30.0,management,single,secondary,no,161.0,yes,no,cellular,20.0,apr,397.0,3.0,-1.0,0.0,unknown,no
33092,43.0,services,married,secondary,no,1625.0,yes,no,cellular,20.0,apr,390.0,1.0,-1.0,0.0,unknown,no
33093,46.0,technician,married,secondary,no,0.0,no,no,telephone,20.0,apr,173.0,2.0,-1.0,0.0,unknown,no
33094,37.0,blue-collar,married,secondary,no,2697.0,yes,no,cellular,20.0,apr,430.0,1.0,-1.0,0.0,unknown,no
33095,50.0,entrepreneur,married,primary,no,431.0,yes,no,cellular,20.0,apr,12.0,5.0,-1.0,0.0,unknown,no
33096,32.0,management,married,tertiary,no,101.0,yes,yes,cellular,20.0,apr,383.0,1.0,-1.0,0.0,unknown,no
33097,32.0,blue-collar,married,secondary,no,112.0,yes,no,cellular,20.0,apr,311.0,1.0,321.0,1.0,other,no
33098,35.0,blue-collar,married,primary,no,1347.0,yes,yes,cellular,20.0,apr,360.0,1.0,-1.0,0.0,unknown,no
33099,37.0,blue-collar,married,secondary,no,903.0,yes,no,cellular,20.0,apr,124.0,1.0,-1.0,0.0,unknown,no
33100,32.0,entrepreneur,married,secondary,no,-242.0,yes,no,cellular,20.0,apr,1202.0,3.0,-1.0,0.0,unknown,yes
33101,30.0,services,single,unknown,no,138.0,yes,no,cellular,20.0,apr,187.0,1.0,-1.0,0.0,unknown,no
33102,49.0,technician,married,secondary,no,-147.0,yes,no,cellular,20.0,apr,390.0,1.0,-1.0,0.0,unknown,no
33103,42.0,blue-collar,married,primary,no,1156.0,yes,no,telephone,20.0,apr,37.0,1.0,-1.0,0.0,unknown,no
33104,36.0,admin.,single,secondary,no,733.0,yes,no,cellular,20.0,apr,176.0,1.0,322.0,2.0,other,no
33105,32.0,blue-collar,married,secondary,no,17332.0,yes,yes,cellular,20.0,apr,165.0,1.0,-1.0,0.0,unknown,no
33106,31.0,blue-collar,married,secondary,no,2289.0,yes,yes,cellular,20.0,apr,79.0,1.0,151.0,1.0,failure,no
33107,31.0,blue-collar,single,primary,no,2488.0,yes,no,cellular,20.0,apr,14.0,1.0,-1.0,0.0,unknown,no
33108,38.0,services,married,secondary,no,0.0,yes,no,cellular,20.0,apr,506.0,2.0,-1.0,0.0,unknown,no
33109,34.0,blue-collar,married,secondary,no,2076.0,yes,no,cellular,20.0,apr,257.0,1.0,-1.0,0.0,unknown,no
33110,36.0,management,married,tertiary,no,535.0,no,no,cellular,20.0,apr,150.0,2.0,-1.0,0.0,unknown,yes
33111,32.0,services,single,secondary,no,808.0,yes,no,cellular,20.0,apr,322.0,1.0,-1.0,0.0,unknown,no
33112,31.0,management,divorced,tertiary,no,1742.0,yes,no,cellular,20.0,apr,156.0,1.0,-1.0,0.0,unknown,no
33113,29.0,blue-collar,married,secondary,no,1238.0,yes,no,cellular,20.0,apr,478.0,1.0,341.0,1.0,failure,no
33114,41.0,blue-collar,married,secondary,no,563.0,yes,no,cellular,20.0,apr,142.0,12.0,348.0,1.0,failure,no
33115,28.0,technician,married,secondary,no,1086.0,yes,no,cellular,20.0,apr,1112.0,3.0,-1.0,0.0,unknown,yes
33116,42.0,blue-collar,married,secondary,no,165.0,no,no,telephone,20.0,apr,169.0,1.0,-1.0,0.0,unknown,no
