,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,y_temp
12505,2.8542,52.0,906.0,165.0,257.0,166.0,38.56,-121.44,no
12506,2.5417,50.0,1533.0,288.0,532.0,257.0,38.56,-121.43,no
12507,3.0938,46.0,1316.0,244.0,452.0,245.0,38.56,-121.43,no
12508,5.1169,52.0,3994.0,635.0,1295.0,625.0,38.57,-121.45,yes
12509,4.0417,52.0,3420.0,555.0,1301.0,530.0,38.56,-121.45,no
12510,2.6417,35.0,182.0,39.0,115.0,43.0,38.55,-121.42,no
12511,2.7333,44.0,3514.0,714.0,1509.0,656.0,38.55,-121.43,no
12512,1.4889,19.0,3374.0,808.0,1412.0,753.0,38.55,-121.45,no
12513,3.3348,52.0,1878.0,393.0,722.0,381.0,38.56,-121.46,no
12514,2.625,51.0,1250.0,235.0,452.0,232.0,38.56,-121.45,no
12515,2.9821,46.0,1698.0,383.0,726.0,386.0,38.55,-121.44,no
12516,3.125,52.0,889.0,162.0,273.0,145.0,38.56,-121.47,no
12517,2.2125,52.0,907.0,180.0,479.0,177.0,38.56,-121.46,no
12518,1.7616,52.0,3126.0,648.0,1789.0,558.0,38.55,-121.46,no
12519,1.2235,52.0,2094.0,463.0,1364.0,407.0,38.55,-121.46,no
12520,1.1458,48.0,1091.0,403.0,926.0,336.0,38.55,-121.47,no
12521,1.8911,52.0,1532.0,408.0,782.0,369.0,38.56,-121.47,no
12522,2.0221,51.0,2083.0,559.0,874.0,524.0,38.56,-121.47,no
12523,1.7328,44.0,1986.0,573.0,1044.0,490.0,38.56,-121.47,no
12524,2.0089,44.0,1151.0,263.0,518.0,258.0,38.56,-121.48,no
12525,2.7316,46.0,1476.0,344.0,688.0,353.0,38.56,-121.48,no
12526,1.78,38.0,1145.0,324.0,596.0,288.0,38.57,-121.48,no
12527,1.2813,42.0,900.0,239.0,506.0,231.0,38.56,-121.49,no
12528,1.9013,35.0,1521.0,457.0,987.0,455.0,38.56,-121.49,no
12529,1.7155,51.0,1492.0,385.0,736.0,365.0,38.57,-121.49,no
12530,1.4712,41.0,1124.0,344.0,807.0,316.0,38.57,-121.5,no
12531,2.1719,44.0,1375.0,351.0,766.0,321.0,38.57,-121.5,no
12532,2.2031,36.0,613.0,166.0,425.0,147.0,38.57,-121.51,no
12533,1.0114,45.0,858.0,254.0,510.0,200.0,38.57,-121.5,no
12534,1.128,46.0,2646.0,645.0,1684.0,616.0,38.56,-121.5,no
12535,1.0649,43.0,1048.0,312.0,1320.0,294.0,38.56,-121.51,no
12536,2.8417,45.0,3032.0,631.0,1341.0,597.0,38.55,-121.51,no
12537,2.7885,46.0,1485.0,278.0,531.0,291.0,38.55,-121.51,no
12538,3.0033,52.0,1844.0,392.0,667.0,353.0,38.56,-121.49,no
12539,3.3844,52.0,2515.0,460.0,836.0,442.0,38.55,-121.49,no
12540,5.6402,52.0,2784.0,455.0,957.0,448.0,38.55,-121.5,yes
12541,3.6729,52.0,1777.0,368.0,624.0,350.0,38.56,-121.49,no
12542,2.5639,47.0,2313.0,536.0,779.0,442.0,38.54,-121.49,no
12543,8.338,52.0,1145.0,133.0,334.0,138.0,38.54,-121.5,yes
12544,5.0359,51.0,4280.0,632.0,1486.0,621.0,38.55,-121.49,yes
12545,5.2362,49.0,4094.0,634.0,1363.0,659.0,38.55,-121.5,yes
12546,3.7344,44.0,1167.0,201.0,452.0,209.0,38.54,-121.5,yes
12547,7.1035,52.0,2508.0,360.0,832.0,345.0,38.55,-121.48,yes
12548,4.3929,52.0,2037.0,358.0,811.0,375.0,38.55,-121.48,no
12549,2.0833,50.0,1587.0,448.0,877.0,380.0,38.56,-121.48,no
12550,4.1467,52.0,1684.0,309.0,675.0,296.0,38.55,-121.48,no
12551,4.8603,52.0,2216.0,333.0,714.0,327.0,38.55,-121.48,yes
12552,2.8542,52.0,814.0,216.0,327.0,181.0,38.56,-121.48,no
12553,0.9948,48.0,968.0,310.0,706.0,274.0,38.55,-121.47,no
12554,1.0208,29.0,1303.0,308.0,861.0,263.0,38.55,-121.47,no
12555,1.2679,47.0,2085.0,464.0,1346.0,402.0,38.54,-121.47,no
12556,1.186,24.0,979.0,287.0,546.0,291.0,38.55,-121.47,no
12557,2.0242,52.0,1384.0,295.0,561.0,244.0,38.55,-121.47,no
12558,2.7787,47.0,1159.0,250.0,810.0,244.0,38.54,-121.45,no
12559,1.4702,41.0,1278.0,308.0,839.0,280.0,38.54,-121.45,no
12560,1.8333,48.0,1001.0,205.0,605.0,175.0,38.54,-121.46,no
12561,2.0074,40.0,2077.0,435.0,1454.0,385.0,38.55,-121.46,no
12562,3.0521,29.0,1407.0,265.0,556.0,235.0,38.54,-121.42,no
12563,2.9769,43.0,2084.0,417.0,912.0,410.0,38.54,-121.43,no
12564,3.15,44.0,1879.0,359.0,791.0,345.0,38.54,-121.43,no
12565,2.5694,44.0,2570.0,509.0,1145.0,503.0,38.54,-121.44,no
12566,1.9485,48.0,3421.0,734.0,1441.0,727.0,38.54,-121.45,no
12567,2.398,18.0,2525.0,501.0,1726.0,468.0,38.54,-121.42,no
12568,2.925,29.0,2358.0,493.0,1071.0,470.0,38.54,-121.42,no
12569,2.4618,42.0,3321.0,688.0,1346.0,658.0,38.54,-121.43,no
12570,3.2404,39.0,2855.0,574.0,1217.0,562.0,38.54,-121.44,no
12571,2.5389,47.0,2518.0,501.0,1308.0,471.0,38.54,-121.44,no
12572,3.1944,35.0,2061.0,371.0,1110.0,342.0,38.53,-121.41,no
12573,2.9737,37.0,1058.0,224.0,588.0,231.0,38.53,-121.41,no
12574,2.8298,37.0,1958.0,367.0,1171.0,366.0,38.53,-121.42,no
12575,3.4083,36.0,1581.0,288.0,832.0,291.0,38.53,-121.42,no
12576,3.1208,36.0,1488.0,294.0,846.0,279.0,38.53,-121.43,no
12577,3.1667,36.0,2430.0,426.0,1199.0,437.0,38.53,-121.43,no
12578,2.3272,37.0,1951.0,432.0,1089.0,411.0,38.53,-121.44,no
12579,1.8689,25.0,3087.0,720.0,2529.0,708.0,38.52,-121.41,no
12580,1.9423,21.0,3249.0,666.0,2611.0,663.0,38.51,-121.42,no
12581,2.5574,32.0,2828.0,556.0,1655.0,485.0,38.52,-121.42,no
12582,2.5898,43.0,2089.0,399.0,955.0,385.0,38.52,-121.43,no
12583,1.3927,30.0,3657.0,945.0,2925.0,899.0,38.52,-121.43,no
12584,2.7697,38.0,2080.0,388.0,995.0,380.0,38.52,-121.44,no
12585,4.6923,39.0,3184.0,593.0,1188.0,572.0,38.53,-121.5,yes
12586,3.5231,37.0,3642.0,684.0,1508.0,657.0,38.53,-121.5,no
12587,4.25,34.0,1613.0,265.0,631.0,266.0,38.53,-121.51,yes
12588,5.3135,36.0,2603.0,408.0,966.0,419.0,38.53,-121.51,yes
12589,2.2574,37.0,2008.0,466.0,1261.0,427.0,38.52,-121.5,no
12590,5.5208,33.0,2918.0,439.0,1085.0,427.0,38.51,-121.51,no
12591,6.6112,31.0,1595.0,217.0,542.0,236.0,38.51,-121.51,yes
12592,4.0972,30.0,3236.0,588.0,1167.0,569.0,38.52,-121.51,yes
12593,2.3487,38.0,1451.0,315.0,786.0,340.0,38.53,-121.48,no
12594,3.125,40.0,2966.0,536.0,1225.0,505.0,38.53,-121.49,no
12595,1.6932,37.0,1655.0,393.0,841.0,355.0,38.54,-121.49,no
12596,2.3542,43.0,1378.0,280.0,708.0,280.0,38.53,-121.48,no
12597,2.9911,36.0,1824.0,357.0,906.0,356.0,38.52,-121.48,no
12598,3.1014,37.0,1902.0,413.0,955.0,384.0,38.52,-121.49,no
12599,3.3906,42.0,1468.0,281.0,571.0,271.0,38.53,-121.49,no
12600,2.1975,41.0,3364.0,685.0,1841.0,626.0,38.54,-121.48,no
12601,1.9837,37.0,1704.0,361.0,902.0,356.0,38.53,-121.48,no
12602,1.4138,36.0,2099.0,510.0,1845.0,483.0,38.54,-121.47,no
12603,1.4625,43.0,3215.0,725.0,2400.0,625.0,38.53,-121.47,no
12604,1.3646,44.0,543.0,146.0,506.0,125.0,38.53,-121.47,no
12605,2.9219,18.0,700.0,169.0,260.0,128.0,38.51,-121.49,no
12606,3.319,32.0,2364.0,439.0,1331.0,449.0,38.5,-121.49,no
12607,3.0313,30.0,1715.0,271.0,842.0,263.0,38.5,-121.49,no
12608,3.7414,29.0,2049.0,330.0,787.0,309.0,38.5,-121.5,no
12609,3.1768,30.0,3166.0,607.0,1857.0,579.0,38.51,-121.49,no
12610,3.9792,34.0,2815.0,479.0,1075.0,471.0,38.54,-121.51,no
12611,4.2885,31.0,3089.0,585.0,1366.0,561.0,38.53,-121.52,no
12612,3.5737,30.0,3377.0,623.0,1289.0,594.0,38.53,-121.52,no
12613,3.0963,23.0,6876.0,1456.0,2942.0,1386.0,38.51,-121.52,no
12614,4.1,21.0,4426.0,790.0,1856.0,761.0,38.49,-121.51,no
12615,5.0371,25.0,4719.0,745.0,1857.0,739.0,38.5,-121.51,yes
12616,6.5253,14.0,5490.0,851.0,2415.0,837.0,38.51,-121.55,yes
12617,5.7621,9.0,4868.0,738.0,2036.0,750.0,38.5,-121.55,yes
12618,4.2075,15.0,6093.0,1051.0,2415.0,997.0,38.5,-121.54,yes
12619,4.2216,17.0,8482.0,1590.0,3362.0,1513.0,38.51,-121.54,yes
12620,6.4667,17.0,3087.0,477.0,1365.0,495.0,38.5,-121.53,yes
12621,3.1607,20.0,6132.0,1324.0,2595.0,1174.0,38.51,-121.53,no
12622,4.8497,19.0,4900.0,805.0,2519.0,855.0,38.5,-121.52,yes
12623,4.8811,5.0,27870.0,5027.0,11935.0,4855.0,38.48,-121.53,yes
12624,3.6196,5.0,3344.0,800.0,1341.0,670.0,38.49,-121.52,no
12625,5.1442,6.0,9104.0,1535.0,3759.0,1481.0,38.49,-121.54,no
12626,3.1583,34.0,2561.0,497.0,1583.0,530.0,38.52,-121.48,no
12627,2.5926,24.0,979.0,201.0,723.0,205.0,38.51,-121.48,no
12628,1.3679,23.0,2679.0,792.0,1740.0,659.0,38.5,-121.48,no
12629,2.6613,26.0,1557.0,301.0,986.0,300.0,38.49,-121.49,no
12630,2.7368,29.0,3606.0,690.0,2317.0,696.0,38.49,-121.5,no
12631,3.3689,32.0,4013.0,725.0,2032.0,675.0,38.49,-121.5,no
12632,1.5908,26.0,3165.0,806.0,2447.0,752.0,38.49,-121.48,no
12633,2.735,26.0,4629.0,832.0,2902.0,816.0,38.49,-121.49,no
12634,2.3233,17.0,3595.0,790.0,2760.0,770.0,38.49,-121.47,no
12635,2.6382,25.0,2969.0,551.0,1745.0,487.0,38.48,-121.47,no
12636,2.3496,26.0,6121.0,1185.0,4224.0,1105.0,38.47,-121.49,no
12637,3.2702,24.0,2359.0,462.0,2048.0,476.0,38.48,-121.47,no
12638,1.7891,38.0,1865.0,384.0,1052.0,354.0,38.54,-121.45,no
12639,1.7714,38.0,1746.0,388.0,1142.0,315.0,38.53,-121.45,no
12640,2.1679,34.0,1893.0,415.0,884.0,395.0,38.53,-121.45,no
12641,2.4741,34.0,1717.0,354.0,848.0,306.0,38.53,-121.45,no
12642,1.7692,39.0,1453.0,324.0,843.0,281.0,38.54,-121.46,no
12643,1.8007,37.0,2745.0,588.0,1607.0,556.0,38.53,-121.46,no
12644,1.5292,36.0,1825.0,411.0,1226.0,391.0,38.54,-121.46,no
12645,1.2575,26.0,2177.0,638.0,1971.0,560.0,38.52,-121.47,no
12646,1.5735,18.0,2123.0,606.0,1576.0,599.0,38.51,-121.46,no
12647,2.7101,25.0,3033.0,665.0,1559.0,627.0,38.5,-121.45,no
12648,1.7188,17.0,1895.0,424.0,620.0,417.0,38.5,-121.47,no
12649,3.625,52.0,20.0,4.0,74.0,9.0,38.51,-121.47,no
12650,1.8205,42.0,2316.0,515.0,1597.0,522.0,38.52,-121.47,no
12651,1.6521,36.0,3446.0,950.0,2460.0,847.0,38.52,-121.44,no
12652,2.2245,29.0,4221.0,901.0,2294.0,850.0,38.51,-121.45,no
12653,2.6288,37.0,1705.0,325.0,827.0,326.0,38.52,-121.45,no
12654,2.5592,37.0,1477.0,321.0,888.0,312.0,38.52,-121.45,no
12655,2.1736,29.0,3873.0,797.0,2237.0,706.0,38.52,-121.46,no
12656,1.68,32.0,2437.0,592.0,1596.0,557.0,38.51,-121.46,no
12657,2.71,34.0,1279.0,285.0,963.0,268.0,38.52,-121.46,no
12658,2.214,27.0,7212.0,1606.0,4828.0,1549.0,38.51,-121.44,no
12659,4.088,27.0,2527.0,439.0,1089.0,415.0,38.5,-121.44,no
12660,1.4007,20.0,2033.0,586.0,1281.0,521.0,38.5,-121.44,no
12661,2.8139,15.0,7901.0,1422.0,4769.0,1418.0,38.51,-121.42,no
12662,3.025,24.0,7740.0,1539.0,4333.0,1397.0,38.5,-121.42,no
12663,2.575,15.0,10211.0,1995.0,5656.0,1752.0,38.49,-121.46,no
12664,3.5323,34.0,3573.0,662.0,1540.0,620.0,38.49,-121.45,no
12665,3.3878,31.0,4297.0,788.0,2083.0,771.0,38.49,-121.44,no
12666,2.9571,28.0,2780.0,510.0,1638.0,533.0,38.48,-121.45,no
12667,3.0625,12.0,4602.0,930.0,2299.0,860.0,38.48,-121.43,no
12668,2.7262,12.0,4929.0,1010.0,2621.0,870.0,38.48,-121.44,no
12669,3.5402,24.0,1766.0,340.0,1028.0,372.0,38.48,-121.45,no
12670,3.5227,8.0,3593.0,659.0,1710.0,530.0,38.48,-121.46,no
12671,3.363,17.0,13180.0,2444.0,7235.0,2335.0,38.49,-121.42,no
12672,1.9657,13.0,7880.0,1992.0,4749.0,1882.0,38.48,-121.42,no
12673,3.5968,12.0,7290.0,1283.0,3960.0,1248.0,38.49,-121.4,no
12674,2.9647,11.0,8537.0,1643.0,4224.0,1648.0,38.49,-121.38,no
12675,2.0062,19.0,1808.0,375.0,758.0,320.0,38.51,-121.39,no
12676,1.3571,21.0,2066.0,748.0,2548.0,734.0,38.56,-121.42,no
12677,4.3644,19.0,8507.0,1470.0,3517.0,1453.0,38.56,-121.39,no
12678,4.3288,23.0,2790.0,430.0,1407.0,460.0,38.55,-121.38,no
12679,4.6944,26.0,1532.0,264.0,781.0,285.0,38.55,-121.38,no
12680,3.5278,25.0,2171.0,431.0,1053.0,422.0,38.55,-121.39,no
12681,1.9044,18.0,1734.0,467.0,783.0,447.0,38.55,-121.39,no
12682,5.0,26.0,2697.0,398.0,1088.0,389.0,38.55,-121.4,no
12683,1.9167,14.0,2534.0,705.0,1495.0,583.0,38.55,-121.41,no
12684,2.925,19.0,2497.0,494.0,748.0,442.0,38.55,-121.4,no
12685,0.9274,38.0,152.0,30.0,65.0,35.0,38.53,-121.4,no
12686,0.9204,43.0,987.0,240.0,1253.0,237.0,38.59,-121.48,no
12687,1.725,43.0,88.0,21.0,119.0,19.0,38.59,-121.5,no
12688,2.8231,16.0,2987.0,864.0,1240.0,755.0,38.6,-121.44,no
12689,5.1385,17.0,7228.0,1369.0,2455.0,1365.0,38.56,-121.41,no
12690,5.2449,22.0,4899.0,847.0,1701.0,826.0,38.57,-121.37,yes
12691,8.4016,33.0,2648.0,357.0,863.0,359.0,38.57,-121.39,yes
12692,5.8416,25.0,2022.0,295.0,639.0,278.0,38.57,-121.4,yes
12693,3.2443,16.0,4429.0,1124.0,1538.0,960.0,38.57,-121.41,yes
12694,7.143,22.0,2623.0,357.0,838.0,368.0,38.56,-121.4,yes
12695,1.7451,23.0,3713.0,1078.0,2194.0,1018.0,38.6,-121.42,no
12696,2.2452,35.0,1166.0,193.0,574.0,190.0,38.6,-121.42,no
12697,3.8672,36.0,1327.0,209.0,613.0,230.0,38.6,-121.42,no
12698,2.1694,33.0,2289.0,576.0,1100.0,503.0,38.61,-121.43,no
12699,2.6442,34.0,172.0,38.0,149.0,55.0,38.61,-121.44,no
12700,3.4784,36.0,3099.0,605.0,1322.0,623.0,38.61,-121.41,no
12701,2.0471,16.0,5407.0,1467.0,2523.0,1265.0,38.6,-121.41,no
12702,2.6485,18.0,5527.0,1446.0,2883.0,1305.0,38.59,-121.41,no
12703,2.5245,17.0,12355.0,3630.0,5692.0,3073.0,38.59,-121.41,no
12704,3.089,18.0,6955.0,1882.0,2803.0,1740.0,38.58,-121.41,no
12705,2.9559,36.0,2396.0,536.0,1225.0,515.0,38.61,-121.39,no
12706,2.5238,22.0,5773.0,1320.0,2607.0,1250.0,38.6,-121.39,no
12707,4.1488,37.0,1994.0,347.0,782.0,355.0,38.61,-121.4,no
12708,3.0156,36.0,1239.0,237.0,764.0,222.0,38.59,-121.38,no
12709,2.2264,33.0,2091.0,468.0,1053.0,470.0,38.59,-121.39,no
12710,2.8,34.0,1151.0,234.0,563.0,251.0,38.59,-121.39,no
12711,2.5363,25.0,2228.0,534.0,1130.0,481.0,38.59,-121.4,no
12712,2.0432,18.0,2614.0,624.0,1181.0,616.0,38.59,-121.4,no
12713,3.2596,36.0,2253.0,434.0,1018.0,426.0,38.59,-121.38,no
12714,2.8462,36.0,2019.0,369.0,878.0,356.0,38.58,-121.39,no
12715,6.3406,41.0,2577.0,365.0,913.0,339.0,38.58,-121.39,yes
12716,3.788,35.0,3137.0,544.0,1312.0,549.0,38.6,-121.37,no
12717,5.8336,36.0,1119.0,144.0,414.0,150.0,38.6,-121.37,yes
12718,6.8469,36.0,1249.0,159.0,362.0,143.0,38.6,-121.38,yes
12719,3.6053,34.0,2888.0,496.0,1168.0,479.0,38.61,-121.38,no
12720,3.5179,36.0,2523.0,401.0,927.0,398.0,38.59,-121.37,yes
12721,7.3343,37.0,2839.0,390.0,1006.0,400.0,38.58,-121.37,yes
12722,5.0497,38.0,2968.0,475.0,1176.0,454.0,38.58,-121.38,yes
12723,4.5313,38.0,1839.0,287.0,685.0,276.0,38.59,-121.38,yes
12724,4.775,36.0,2388.0,369.0,838.0,356.0,38.59,-121.37,yes
12725,2.7788,27.0,3900.0,776.0,1549.0,761.0,38.61,-121.35,no
12726,5.0997,27.0,4314.0,611.0,1662.0,575.0,38.6,-121.35,no
12727,4.4643,35.0,1930.0,328.0,805.0,338.0,38.6,-121.36,no
12728,3.875,36.0,1275.0,227.0,530.0,245.0,38.6,-121.36,no
12729,5.0492,35.0,2355.0,365.0,993.0,354.0,38.61,-121.36,no
12730,5.3243,29.0,1285.0,193.0,460.0,206.0,38.59,-121.35,yes
12731,5.0508,32.0,3303.0,480.0,1185.0,436.0,38.59,-121.36,yes
12732,8.4699,25.0,3196.0,406.0,978.0,419.0,38.58,-121.36,yes
12733,8.6572,20.0,2992.0,378.0,1105.0,368.0,38.58,-121.35,yes
12734,7.8031,18.0,1631.0,228.0,599.0,228.0,38.58,-121.34,yes
12735,5.9174,23.0,2912.0,421.0,1132.0,410.0,38.59,-121.34,yes
12736,8.05,22.0,3273.0,480.0,1151.0,463.0,38.59,-121.34,yes
12737,5.5632,24.0,6540.0,1008.0,2667.0,1031.0,38.64,-121.36,no
12738,4.875,28.0,6119.0,985.0,2631.0,934.0,38.63,-121.36,no
12739,3.4299,28.0,4175.0,796.0,2032.0,830.0,38.62,-121.35,no
12740,2.5511,25.0,4916.0,1243.0,2140.0,1136.0,38.61,-121.35,no
12741,3.8882,37.0,2191.0,394.0,951.0,362.0,38.61,-121.36,no
12742,3.058,34.0,2447.0,503.0,1077.0,456.0,38.62,-121.36,no
12743,4.7283,30.0,2619.0,370.0,940.0,359.0,38.63,-121.36,no
12744,4.6111,36.0,322.0,48.0,133.0,59.0,38.64,-121.37,no
12745,2.1472,19.0,4563.0,1069.0,2256.0,926.0,38.64,-121.38,no
12746,2.6623,32.0,3658.0,797.0,1452.0,715.0,38.63,-121.37,no
12747,4.8194,37.0,494.0,86.0,253.0,99.0,38.63,-121.37,no
12748,4.6127,30.0,5996.0,1018.0,2532.0,1049.0,38.63,-121.37,no
12749,1.6678,27.0,1743.0,380.0,697.0,368.0,38.62,-121.37,no
12750,2.2,34.0,2352.0,610.0,1127.0,592.0,38.62,-121.38,no
12751,3.5625,41.0,774.0,144.0,356.0,150.0,38.62,-121.38,no
12752,3.0139,43.0,1077.0,199.0,447.0,182.0,38.62,-121.37,no
12753,3.7569,42.0,945.0,193.0,460.0,193.0,38.61,-121.37,no
12754,3.0833,39.0,823.0,146.0,329.0,144.0,38.61,-121.37,no
12755,3.0086,27.0,2375.0,537.0,863.0,452.0,38.61,-121.38,no
12756,2.7813,30.0,2930.0,739.0,1661.0,668.0,38.63,-121.39,no
12757,3.8068,34.0,1226.0,180.0,359.0,167.0,38.63,-121.39,no
12758,2.4632,35.0,2024.0,359.0,786.0,364.0,38.61,-121.39,no
12759,2.2844,27.0,5693.0,1487.0,2334.0,1387.0,38.62,-121.39,no
12760,1.8176,45.0,2696.0,624.0,1059.0,582.0,38.62,-121.39,no
12761,2.517,30.0,3626.0,834.0,1577.0,806.0,38.63,-121.4,no
12762,1.8571,31.0,1540.0,452.0,1079.0,444.0,38.63,-121.4,no
12763,2.2292,28.0,3671.0,886.0,1733.0,820.0,38.62,-121.4,no
12764,1.9908,33.0,3512.0,825.0,1515.0,782.0,38.61,-121.4,no
12765,2.5162,21.0,3260.0,763.0,1735.0,736.0,38.62,-121.41,no
12766,2.0786,33.0,3171.0,832.0,1591.0,695.0,38.62,-121.42,no
12767,2.1776,34.0,1126.0,256.0,589.0,243.0,38.61,-121.42,no
12768,1.3696,40.0,1134.0,252.0,675.0,249.0,38.61,-121.43,no
12769,2.0224,41.0,1087.0,272.0,462.0,219.0,38.62,-121.42,no
12770,2.6055,42.0,1385.0,273.0,740.0,274.0,38.63,-121.42,no
12771,1.6641,43.0,1009.0,225.0,604.0,218.0,38.63,-121.43,no
12772,1.9412,42.0,2217.0,536.0,1203.0,507.0,38.63,-121.42,no
12773,2.0639,36.0,1765.0,438.0,1008.0,382.0,38.62,-121.43,no
12774,1.8792,41.0,1404.0,313.0,765.0,330.0,38.61,-121.44,no
12775,2.3214,41.0,1578.0,317.0,897.0,333.0,38.64,-121.41,no
12776,1.9167,38.0,1384.0,287.0,682.0,280.0,38.64,-121.41,no
12777,1.8611,42.0,1720.0,382.0,1069.0,362.0,38.64,-121.42,no
12778,1.6033,44.0,1728.0,367.0,1042.0,349.0,38.64,-121.42,no
12779,2.098,21.0,2274.0,495.0,1157.0,445.0,38.65,-121.42,no
12780,3.1696,18.0,909.0,198.0,661.0,176.0,38.65,-121.43,no
12781,2.0417,34.0,2010.0,411.0,1501.0,422.0,38.64,-121.43,no
12782,1.125,18.0,1756.0,442.0,837.0,320.0,38.64,-121.44,no
12783,1.0398,25.0,1678.0,367.0,971.0,307.0,38.64,-121.44,no
12784,3.8295,28.0,1219.0,240.0,559.0,212.0,38.65,-121.44,no
12785,1.3302,38.0,1673.0,399.0,1116.0,382.0,38.63,-121.44,no
12786,1.3462,33.0,1077.0,271.0,753.0,236.0,38.63,-121.44,no
12787,1.6343,38.0,1402.0,370.0,970.0,382.0,38.63,-121.44,no
12788,1.9107,37.0,1607.0,385.0,972.0,354.0,38.62,-121.44,no
12789,1.4387,37.0,3009.0,733.0,1513.0,588.0,38.62,-121.44,no
12790,2.6369,5.0,2680.0,502.0,1885.0,498.0,38.65,-121.45,no
12791,3.2039,8.0,3746.0,767.0,2161.0,744.0,38.65,-121.46,no
12792,3.8125,14.0,3167.0,551.0,1787.0,533.0,38.65,-121.46,no
12793,1.867,23.0,1481.0,343.0,1079.0,315.0,38.64,-121.45,no
12794,1.6607,20.0,1517.0,323.0,1287.0,328.0,38.64,-121.46,no
12795,1.56,26.0,3185.0,658.0,2444.0,626.0,38.63,-121.46,no
12796,1.4397,28.0,1246.0,295.0,884.0,258.0,38.63,-121.45,no
12797,2.5643,37.0,1534.0,315.0,1147.0,322.0,38.62,-121.45,no
12798,1.4861,38.0,2419.0,605.0,1696.0,503.0,38.62,-121.45,no
12799,1.0424,32.0,2436.0,612.0,1509.0,618.0,38.61,-121.45,no
12800,2.4205,43.0,705.0,178.0,464.0,159.0,38.61,-121.46,no
12801,1.9871,35.0,3326.0,696.0,2511.0,649.0,38.62,-121.46,no
12802,1.0467,33.0,1591.0,466.0,1000.0,418.0,38.61,-121.44,no
12803,4.6625,44.0,2324.0,413.0,823.0,375.0,38.6,-121.45,no
12804,1.0685,46.0,1758.0,511.0,1094.0,484.0,38.61,-121.45,no
12805,1.2917,43.0,1111.0,269.0,613.0,290.0,38.61,-121.46,no
12806,1.9688,29.0,1978.0,538.0,823.0,490.0,38.6,-121.46,no
12807,0.9379,34.0,438.0,116.0,263.0,100.0,38.61,-121.45,no
12808,2.1889,29.0,2197.0,520.0,1374.0,483.0,38.63,-121.47,no
12809,1.6563,31.0,1072.0,279.0,781.0,281.0,38.61,-121.47,no
12810,1.6331,35.0,1372.0,360.0,850.0,328.0,38.61,-121.47,no
12811,3.9615,17.0,1269.0,233.0,494.0,231.0,38.65,-121.52,yes
12812,3.6788,5.0,8149.0,1913.0,2933.0,1616.0,38.61,-121.53,no
12813,3.7449,6.0,12197.0,2617.0,5634.0,2329.0,38.63,-121.49,no
12814,3.7188,8.0,16679.0,3457.0,7919.0,3329.0,38.62,-121.5,no
12815,2.6745,5.0,1395.0,373.0,638.0,322.0,38.61,-121.5,yes
12816,3.1944,6.0,693.0,143.0,276.0,151.0,38.63,-121.5,no
12817,3.9143,8.0,15309.0,2996.0,7463.0,2885.0,38.62,-121.49,no
12818,3.4291,6.0,4391.0,974.0,1982.0,914.0,38.61,-121.49,no
12819,3.8272,23.0,7709.0,1279.0,4147.0,1262.0,38.62,-121.48,no
12820,2.3438,18.0,1511.0,315.0,1062.0,304.0,38.61,-121.48,no
12821,2.1029,28.0,800.0,149.0,450.0,158.0,38.69,-121.51,no
12822,8.0379,32.0,541.0,82.0,229.0,98.0,38.69,-121.59,yes
12823,3.0903,10.0,3054.0,528.0,1932.0,510.0,38.72,-121.42,no
12824,4.7396,25.0,1287.0,224.0,727.0,236.0,38.73,-121.44,no
12825,4.0227,26.0,1708.0,299.0,911.0,290.0,38.72,-121.47,no
12826,3.5129,25.0,2336.0,406.0,1172.0,408.0,38.71,-121.44,no
12827,4.0625,10.0,2562.0,460.0,1478.0,433.0,38.7,-121.42,no
12828,3.9853,24.0,2159.0,369.0,1141.0,355.0,38.7,-121.45,no
12829,3.8611,32.0,965.0,183.0,568.0,188.0,38.7,-121.46,no
12830,2.5,28.0,927.0,165.0,542.0,148.0,38.69,-121.43,no
12831,2.0625,19.0,2476.0,534.0,1355.0,463.0,38.68,-121.44,no
12832,3.725,32.0,2118.0,345.0,1019.0,338.0,38.68,-121.42,no
12833,3.6429,28.0,1601.0,308.0,848.0,305.0,38.69,-121.41,no
12834,3.1942,24.0,3124.0,556.0,1512.0,555.0,38.69,-121.44,no
12835,2.2243,32.0,2962.0,526.0,1542.0,521.0,38.69,-121.45,no
12836,2.8333,35.0,1299.0,254.0,705.0,245.0,38.68,-121.46,no
12837,5.0155,19.0,946.0,182.0,474.0,173.0,38.68,-121.47,no
12838,3.3125,11.0,3335.0,658.0,1963.0,622.0,38.69,-121.46,no
12839,3.625,31.0,1007.0,181.0,563.0,185.0,38.7,-121.47,no
12840,2.7179,35.0,1814.0,367.0,1076.0,372.0,38.66,-121.43,no
12841,3.9914,3.0,3438.0,603.0,1602.0,554.0,38.66,-121.46,no
12842,2.5062,50.0,880.0,150.0,1148.0,148.0,38.66,-121.4,no
12843,3.0833,29.0,2103.0,380.0,1124.0,387.0,38.69,-121.37,no
12844,3.3074,34.0,1086.0,187.0,663.0,190.0,38.68,-121.37,no
12845,4.0673,35.0,1643.0,298.0,831.0,305.0,38.68,-121.38,no
12846,3.1786,36.0,1775.0,296.0,937.0,305.0,38.68,-121.37,no
12847,3.2361,35.0,1851.0,327.0,1007.0,286.0,38.69,-121.37,no
